Observation ID,Date,Plot No,Rep,Species,PAW Trt,Irrigated After,TQ,NDVI Scan,NDRE Scan,FvFm,Absorptivity,Gmax,Percent Cover,Mean VWC,Min VWC,VWC at 7 AM,Suction Mean VWC,Suction Min VWC,Suction VWC at 7 AM
1077,09/07/22,102,1,CBG,60,No,7,0.79,0.3054,0.715,0.865,81.5,80.63085788,0.28390625,0.279,0.284,,,
1078,09/07/22,103,2,CBG,15,No,4,0.6801,0.2683,0.66,0.795,126.5,37.13141071,0.169020833,0.164,0.169,,,
1079,09/07/22,104,2,KBG,75,Yes,8,0.8476,0.3505,0.725,0.893,60.5,93.52131367,0.3460625,0.328,0.329,,,
1080,09/07/22,105,3,CBG,15,Yes,5,0.7438,0.2973,0.651,0.783,112.5,52.77245801,0.104395833,0.102,0.102,,,
1081,09/07/22,106,3,KBG,45,No,7,0.8298,0.3344,0.698,0.86,58,88.68985538,0.25428125,0.247,0.256,,,
1082,09/07/22,201,1,CBG,30,No,5,0.6778,0.2656,0.668,0.767,91,29.4898754,0.17415625,0.172,0.172,,,
1083,09/07/22,202,1,CBG,45,Yes,7,0.8081,0.3237,0.725,0.878,82,74.9429945,0.231083333,0.22,0.22,,,
1084,09/07/22,203,2,KBG,45,No,7,0.8278,0.3322,0.712,0.875,73.5,82.52409191,0.2543125,0.251,0.254,,,
1085,09/07/22,204,2,CBG,45,No,7,0.8244,0.3402,0.712,0.879,79,91.80148926,0.225010417,0.22,0.226,,,
1086,09/07/22,205,3,CBG,45,Yes,6,0.7655,0.2958,0.673,0.83,87,64.58462504,0.247322917,0.22,0.221,,,
1087,09/07/22,206,3,KBG,30,No,7,0.8002,0.3206,0.687,0.85,95.5,84.11321782,0.16371875,0.158,0.165,,,
1088,09/07/22,301,1,KBG,75,No,7,0.783,0.2923,0.684,0.828,81,75.67659818,0.338645833,0.33,0.342,,,
1089,09/07/22,302,1,KBG,45,No,7,0.8113,0.3216,0.704,0.851,88.5,78.55922291,0.22521875,0.221,0.226,,,
1090,09/07/22,303,2,CBG,75,No,9,0.8473,0.3437,0.733,0.9,55.5,96.64302748,0.353989583,0.349,0.355,,,
1091,09/07/22,304,2,CBG,30,No,6,0.8026,0.3485,0.678,0.833,140,77.55017287,0.209927083,0.204,0.212,,,
1092,09/07/22,305,3,KBG,75,No,8,0.863,0.3621,0.71,0.879,53.5,92.57314643,0.357645833,0.347,0.36,,,
1093,09/07/22,306,3,KBG,60,No,7,0.843,0.3638,0.691,0.866,63,83.74251956,0.34009375,0.328,0.343,,,
1094,09/07/22,401,1,KBG,60,No,6,0.7489,0.295,0.699,0.851,93,74.72660265,0.278604167,0.269,0.281,,,
1095,09/07/22,402,1,KBG,15,No,5,0.7509,0.297,0.637,0.747,117,78.68268472,0.173114583,0.168,0.173,,,
1096,09/07/22,403,2,KBG,30,No,8,0.8218,0.3466,0.715,0.88,116,89.92564137,0.162322917,0.156,0.164,,,
1097,09/07/22,404,2,CBG,60,No,8,0.8596,0.3844,0.717,0.883,84,94.73727348,0.282072917,0.279,0.281,,,
1098,09/07/22,405,3,CBG,60,No,9,0.8666,0.3874,0.721,0.894,78.5,97.24997854,0.280791667,0.273,0.283,,,
1099,09/07/22,406,3,KBG,15,No,7,0.8222,0.343,0.657,0.833,113,87.66786826,0.156208333,0.153,0.155,,,
1100,09/07/22,501,1,KBG,30,No,5,0.7509,0.2958,0.685,0.802,111.5,66.31006641,0.225770833,0.218,0.227,,,
1101,09/07/22,502,1,CBG,75,No,8,0.8674,0.3752,0.731,0.9,60.5,97.12655844,0.358260417,0.352,0.359,,,
1102,09/07/22,503,2,KBG,60,No,9,0.8703,0.3849,0.715,0.884,69.5,90.65239765,0.309364583,0.298,0.315,,,
1103,09/07/22,504,2,KBG,15,No,7,0.8382,0.3635,0.698,0.867,126,85.27254229,0.165208333,0.161,0.164,,,
1104,09/07/22,505,3,CBG,75,Yes,9,0.876,0.3666,0.728,0.903,54.5,98.43745731,0.353260417,0.334,0.335,,,
1105,09/07/22,506,3,CBG,30,No,7,0.8488,0.3816,0.699,0.878,104,93.84914788,0.174010417,0.172,0.175,,,
1106,09/08/22,102,1,CBG,60,Yes,NA,NA,NA,0.703,0.847,92,NA,0.2869375,0.276,0.278,,,
1107,09/08/22,105,3,CBG,15,Yes,NA,NA,NA,0.682,0.821,110,NA,0.105770833,0.103,0.104,,,
1108,09/08/22,204,2,CBG,45,Yes,NA,NA,NA,0.693,0.844,93.5,NA,0.218614583,0.216,0.22,,,
1109,09/08/22,206,3,KBG,30,Yes,NA,NA,NA,NA,0.852,102.5,NA,0.159041667,0.157,0.158,,,
1110,09/08/22,301,1,KBG,75,Yes,NA,NA,NA,0.705,0.848,87,NA,0.332083333,0.326,0.328,,,
1111,09/08/22,401,1,KBG,60,Yes,NA,NA,NA,0.713,0.847,106.5,NA,0.295114583,0.266,0.269,,,
1112,09/08/22,403,2,KBG,30,Yes,NA,NA,NA,0.708,0.866,110,NA,0.155760417,0.154,0.155,,,
1113,09/08/22,405,3,CBG,60,Yes,NA,NA,NA,0.724,0.892,75,NA,0.272885417,0.268,0.272,,,
1114,09/09/22,101,1,CBG,15,No,3,0.4558,0.2056,NA,NA,140,13.86195287,0.145833333,0.144,0.147,,,
1115,09/09/22,102,1,CBG,60,No,6,0.7693,0.3114,NA,NA,77.5,84.37402394,0.2896875,0.288,0.29,,,
1116,09/09/22,103,2,CBG,15,No,4,0.6368,0.2441,NA,NA,134.5,36.59053536,0.153895833,0.152,0.154,,,
1117,09/09/22,104,2,KBG,75,Yes,7,0.7873,0.2931,0.769,0.901,67.5,94.92019299,0.348260417,0.316,0.318,,,
1118,09/09/22,105,3,CBG,15,No,5,0.6853,0.2666,NA,NA,100,59.92914154,0.108697917,0.107,0.108,,,
1119,09/09/22,106,3,KBG,45,Yes,7,0.8042,0.3309,0.746,0.88,77.5,89.69825197,0.2406875,0.215,0.215,,,
1120,09/09/22,201,1,CBG,30,No,4,0.6111,0.2393,NA,NA,128,25.36917758,0.164760417,0.163,0.165,,,
1121,09/09/22,202,1,CBG,45,No,7,0.7582,0.2994,NA,NA,92,91.66100974,0.230104167,0.229,0.23,,,
1122,09/09/22,203,2,KBG,45,No,7,0.7999,0.3312,NA,NA,89.5,88.29810744,0.226947917,0.226,0.226,,,
1123,09/09/22,204,2,CBG,45,Yes,7,0.7804,0.314,0.764,0.88,62,88.44140239,0.230447917,0.216,0.217,,,
1124,09/09/22,205,3,CBG,45,No,6,0.7446,0.292,NA,NA,108.5,73.78792445,0.242979167,0.241,0.244,,,
1125,09/09/22,206,3,KBG,30,Yes,7,0.7507,0.3046,0.754,0.868,109.5,83.4430621,0.167395833,0.159,0.16,,,
1126,09/09/22,301,1,KBG,75,Yes,7,0.7446,0.2903,0.759,0.866,74,84.17462199,0.3728125,0.336,0.337,,,
1127,09/09/22,302,1,KBG,45,Yes,6,0.7458,0.2937,0.744,0.852,126,80.28330176,0.2120625,0.209,0.209,,,
1128,09/09/22,303,2,CBG,75,Yes,8,0.8064,0.3124,0.765,0.898,73,96.63263472,0.349604167,0.33,0.331,,,
1129,09/09/22,304,2,CBG,30,No,6,0.7561,0.3086,NA,NA,108,77.10988831,0.1885,0.185,0.186,,,
1130,09/09/22,305,3,KBG,75,Yes,7,0.8041,0.2913,0.763,0.892,73,93.84045828,0.354072917,0.323,0.324,,,
1131,09/09/22,306,3,KBG,60,No,7,0.7903,0.3174,NA,NA,83.5,86.58553363,0.29265625,0.292,0.293,,,
1132,09/09/22,401,1,KBG,60,No,6,0.712,0.287,NA,NA,93.5,78.3436166,0.3125,0.31,0.312,,,
1133,09/09/22,402,1,KBG,15,No,5,0.6202,0.2505,NA,NA,143.5,65.02358878,0.158364583,0.157,0.158,,,
1134,09/09/22,403,2,KBG,30,Yes,7,0.7958,0.3315,0.762,0.887,108,90.2113206,0.172333333,0.155,0.157,,,
1135,09/09/22,404,2,CBG,60,Yes,7,0.8407,0.3882,0.769,0.891,95,97.58123297,0.272135417,0.269,0.27,,,
1136,09/09/22,405,3,CBG,60,Yes,8,0.8418,0.3693,0.756,0.911,67.5,98.40769718,0.2864375,0.27,0.271,,,
1137,09/09/22,406,3,KBG,15,No,7,0.7828,0.3254,NA,NA,124.5,85.15148576,0.145520833,0.144,0.146,,,
1138,09/09/22,501,1,KBG,30,No,6,0.6727,0.2649,NA,NA,196,67.48651983,0.2034375,0.202,0.204,,,
1139,09/09/22,502,1,CBG,75,Yes,8,0.8257,0.3326,0.764,0.888,75.5,97.67759019,0.3524375,0.329,0.329,,,
1140,09/09/22,503,2,KBG,60,Yes,7,0.8355,0.3686,0.769,0.899,78.5,94.11730193,0.268020833,0.264,0.264,,,
1141,09/09/22,504,2,KBG,15,No,6,0.7942,0.3466,NA,NA,141.5,87.33550851,0.15171875,0.151,0.151,,,
1142,09/09/22,505,3,CBG,75,Yes,8,0.8345,0.2874,0.771,0.91,69,98.71472501,0.362458333,0.335,0.336,,,
1143,09/09/22,506,3,CBG,30,No,6,0.8223,0.3604,NA,NA,111.5,94.59751693,0.16378125,0.163,0.164,,,
1144,09/11/22,104,2,KBG,75,Yes,NA,NA,NA,0.699,0.874,60,NA,0.35109375,0.336,0.336,,,
1145,09/11/22,201,1,CBG,30,Yes,NA,NA,NA,0.67,0.683,133,NA,0.173291667,0.16,0.161,,,
1146,09/12/22,101,1,CBG,15,No,3,0.5096,0.1962,NA,NA,206.5,11.55187534,0.144239583,0.14,0.14,,,
1147,09/12/22,102,1,CBG,60,No,6,0.7541,0.2885,NA,NA,82.5,79.71058077,0.278510417,0.272,0.28,,,
1148,09/12/22,103,2,CBG,15,No,4,0.6425,0.2493,NA,NA,161,29.28510676,0.153979167,0.152,0.154,,,
1149,09/12/22,104,2,KBG,75,No,8,0.8181,0.3129,NA,NA,58.5,93.67123357,0.34353125,0.331,0.349,,,
1150,09/12/22,105,3,CBG,15,No,5,0.7445,0.2689,NA,NA,87.5,55.91597228,0.113677083,0.11,0.114,,,
1151,09/12/22,106,3,KBG,45,No,7,0.8011,0.3188,NA,NA,76,88.65860063,0.24275,0.231,0.249,,,
1152,09/12/22,201,1,CBG,30,No,4,0.6464,0.2481,NA,NA,128,25.80938567,0.178604167,0.176,0.178,,,
1153,09/12/22,202,1,CBG,45,No,6,0.7752,0.3037,NA,NA,88,88.74145769,0.224458333,0.219,0.226,,,
1154,09/12/22,203,2,KBG,45,Yes,7,0.7752,0.3037,0.691,0.853,99.5,86.87485554,0.224677083,0.216,0.216,,,
1155,09/12/22,204,2,CBG,45,No,7,0.8113,0.336,NA,NA,93,91.02901179,0.244270833,0.238,0.246,,,
1156,09/12/22,205,3,CBG,45,No,6,0.7407,0.2907,NA,NA,110.5,69.58774808,0.22884375,0.223,0.23,,,
1157,09/12/22,206,3,KBG,30,No,6,0.7656,0.3131,NA,NA,103,80.06724359,0.200458333,0.189,0.204,,,
1158,09/12/22,301,1,KBG,75,No,7,0.7676,0.2921,NA,NA,65.5,73.98103513,0.3616875,0.354,0.364,,,
1159,09/12/22,302,1,KBG,45,No,7,0.7764,0.3025,NA,NA,101.5,73.97572404,0.234916667,0.229,0.237,,,
1160,09/12/22,303,2,CBG,75,No,8,0.84,0.3616,NA,NA,80,96.11280906,0.338791667,0.332,0.34,,,
1161,09/12/22,304,2,CBG,30,No,6,0.7668,0.3029,NA,NA,149.5,70.26248495,0.20015625,0.192,0.201,,,
1162,09/12/22,305,3,KBG,75,No,8,0.839,0.3453,NA,NA,69,92.30203097,0.337270833,0.329,0.34,,,
1163,09/12/22,306,3,KBG,60,Yes,7,0.8,0.3233,0.685,0.872,102,83.36949944,0.310239583,0.272,0.272,,,
1164,09/12/22,401,1,KBG,60,No,6,0.7498,0.3025,NA,NA,104,73.30232885,0.290208333,0.28,0.293,,,
1165,09/12/22,402,1,KBG,15,No,5,0.6651,0.2662,NA,NA,200.5,55.29354679,0.155697917,0.153,0.155,,,
1166,09/12/22,403,2,KBG,30,No,8,0.7932,0.3342,NA,NA,108.5,86.20028551,0.224875,0.214,0.229,,,
1167,09/12/22,404,2,CBG,60,Yes,7,0.8554,0.3997,0.699,0.869,107.5,91.42445107,0.289385417,0.276,0.277,,,
1168,09/12/22,405,3,CBG,60,No,9,0.8485,0.3768,NA,NA,72.5,97.84433315,0.287791667,0.279,0.291,,,
1169,09/12/22,406,3,KBG,15,No,7,0.7672,0.3036,NA,NA,130,80.30655512,0.143875,0.141,0.143,,,
1170,09/12/22,501,1,KBG,30,No,5,0.693,0.2764,NA,NA,199.5,58.60738414,0.196885417,0.192,0.196,,,
1171,09/12/22,502,1,CBG,75,No,9,0.816,0.3442,NA,NA,81,95.54131852,0.345145833,0.337,0.347,,,
1172,09/12/22,503,2,KBG,60,No,8,0.8536,0.3808,NA,NA,80.5,89.46450873,0.277135417,0.267,0.282,,,
1173,09/12/22,504,2,KBG,15,No,7,0.7269,0.3097,NA,NA,153,79.4968236,0.149177083,0.146,0.147,,,
1174,09/12/22,505,3,CBG,75,No,9,0.8623,0.3527,NA,NA,63,98.68285852,0.338947917,0.331,0.341,,,
1175,09/12/22,506,3,CBG,30,No,7,0.7771,0.326,NA,NA,130.5,92.44854454,0.164020833,0.161,0.163,,,
1176,09/13/22,102,1,CBG,60,Yes,NA,NA,NA,0.687,0.764,94,NA,0.279052083,0.271,0.271,,,
1177,09/13/22,104,2,KBG,75,Yes,NA,NA,NA,0.695,0.861,60.5,NA,0.346,0.328,0.328,,,
1178,09/13/22,202,1,CBG,45,Yes,NA,NA,NA,0.7,0.839,98,NA,0.220541667,0.217,0.218,,,
1179,09/13/22,205,3,CBG,45,Yes,NA,NA,NA,0.652,0.734,93,NA,0.234020833,0.22,0.221,,,
1180,09/13/22,303,2,CBG,75,Yes,NA,NA,NA,0.725,0.886,75,NA,0.339447917,0.329,0.329,,,
1181,09/13/22,305,3,KBG,75,Yes,NA,NA,NA,0.695,0.864,71.5,NA,0.34859375,0.326,0.327,,,
1182,09/13/22,401,1,KBG,60,Yes,NA,NA,NA,0.696,0.794,140,NA,0.315947917,0.277,0.277,,,
1183,09/13/22,405,3,CBG,60,Yes,NA,NA,NA,0.71,0.88,69.5,NA,0.28165625,0.275,0.276,,,
1184,09/13/22,502,1,CBG,75,Yes,NA,NA,NA,0.714,0.858,90.5,NA,0.3518125,0.332,0.332,,,
1185,09/13/22,503,2,KBG,60,Yes,NA,NA,NA,0.696,0.856,79.5,NA,0.275739583,0.265,0.266,,,
1186,09/13/22,505,3,CBG,75,Yes,NA,NA,NA,0.721,0.892,64,NA,0.340364583,0.329,0.329,,,
1187,09/13/22,506,3,CBG,30,Yes,NA,NA,NA,0.697,0.835,108.5,NA,0.163604167,0.16,0.16,,,
1188,09/14/22,101,1,CBG,15,No,3,0.4362,0.1751,0.536,0.471,151.5,10.37451125,0.140697917,0.137,0.137,,,
1189,09/14/22,102,1,CBG,60,No,6,0.7349,0.2792,0.697,0.79,79,76.15268389,0.2851875,0.283,0.285,,,
1190,09/14/22,103,2,CBG,15,No,4,0.5513,0.2202,0.634,0.693,133,25.31178452,0.148364583,0.146,0.147,,,
1191,09/14/22,104,2,KBG,75,No,8,0.7954,0.299,0.694,0.887,53,92.97092148,0.347666667,0.336,0.352,,,
1192,09/14/22,105,3,CBG,15,No,5,0.6933,0.2598,0.663,0.752,87,43.41249557,0.10565625,0.104,0.106,,,
1193,09/14/22,106,3,KBG,45,Yes,7,0.7765,0.313,0.691,0.865,69,88.04194504,0.213302083,0.21,0.213,,,
1194,09/14/22,201,1,CBG,30,No,4,0.5874,0.2173,0.656,0.622,129.5,20.07721925,0.173958333,0.169,0.172,,,
1195,09/14/22,202,1,CBG,45,No,6,0.7213,0.271,0.707,0.844,79,72.47165192,0.224510417,0.222,0.223,,,
1196,09/14/22,203,2,KBG,45,No,7,0.7937,0.3226,0.69,0.86,82,86.42716049,0.228270833,0.222,0.231,,,
1197,09/14/22,204,2,CBG,45,No,7,0.7941,0.328,0.687,0.817,75,80.7670204,0.227479167,0.222,0.229,,,
1198,09/14/22,205,3,CBG,45,No,6,0.6948,0.2611,0.69,0.839,88,64.33455231,0.243177083,0.239,0.244,,,
1199,09/14/22,206,3,KBG,30,No,6,0.7553,0.3045,0.667,0.833,100.5,77.17667309,0.1738125,0.172,0.175,,,
1200,09/14/22,301,1,KBG,75,No,7,0.7268,0.2819,0.684,0.83,74.5,78.98055025,0.339041667,0.332,0.341,,,
1201,09/14/22,302,1,KBG,45,Yes,7,0.7443,0.2927,0.669,0.792,106,79.05728983,0.221677083,0.22,0.22,,,
1202,09/14/22,303,2,CBG,75,No,8,0.8088,0.3253,0.709,0.884,58,95.32897255,0.346166667,0.343,0.346,,,
1203,09/14/22,304,2,CBG,30,No,6,0.7042,0.2922,0.663,0.764,146.5,64.94958817,0.180854167,0.179,0.181,,,
1204,09/14/22,305,3,KBG,75,No,8,0.8129,0.3367,0.681,0.868,53.5,92.13884727,0.35909375,0.349,0.363,,,
1205,09/14/22,306,3,KBG,60,No,7,0.7812,0.3109,0.668,0.853,74.5,82.21212838,0.303770833,0.293,0.308,,,
1206,09/14/22,401,1,KBG,60,No,6,0.6874,0.2667,0.683,0.8,76.5,70.4610527,0.343020833,0.333,0.345,,,
1207,09/14/22,402,1,KBG,15,No,5,0.578,0.2422,0.628,0.666,180.5,53.76259948,0.150729167,0.148,0.149,,,
1208,09/14/22,403,2,KBG,30,No,7,0.7779,0.3175,0.686,0.854,105,85.46196163,0.189572917,0.178,0.193,,,
1209,09/14/22,404,2,CBG,60,No,7,0.786,0.3289,0.693,0.862,80,95.78334816,0.286364583,0.281,0.287,,,
1210,09/14/22,405,3,CBG,60,No,9,0.8193,0.2951,0.704,0.885,76,97.4498671,0.284572917,0.28,0.285,,,
1211,09/14/22,406,3,KBG,15,No,6,0.734,0.2904,0.659,0.814,138,75.06017894,0.139479167,0.137,0.138,,,
1212,09/14/22,501,1,KBG,30,No,5,0.6561,0.2673,0.682,0.746,196,51.91938277,0.185041667,0.181,0.183,,,
1213,09/14/22,502,1,CBG,75,No,8,0.8208,0.3095,0.705,0.867,71,97.56721839,0.362302083,0.356,0.364,,,
1214,09/14/22,503,2,KBG,60,No,7,0.8173,0.3695,0.704,0.886,67.5,91.39610908,0.297989583,0.294,0.298,,,
1215,09/14/22,504,2,KBG,15,No,6,0.7429,0.3026,0.675,0.839,148,77.90849019,0.144260417,0.142,0.142,,,
1216,09/14/22,505,3,CBG,75,No,9,0.838,0.3016,0.71,0.896,48.5,98.66322698,0.341552083,0.335,0.343,,,
1217,09/14/22,506,3,CBG,30,No,7,0.7742,0.3179,0.691,0.858,106,91.04990853,0.1664375,0.163,0.164,,,
1218,09/15/22,104,2,KBG,75,Yes,NA,NA,NA,0.703,0.881,60.5,NA,0.345427083,0.325,0.333,,,
1219,09/15/22,105,3,CBG,15,Yes,NA,NA,NA,0.648,0.711,112.5,NA,0.104541667,0.103,0.103,,,
1220,09/15/22,106,3,KBG,45,Yes,NA,NA,NA,0.713,0.865,73.5,NA,0.2491875,0.214,0.217,,,
1221,09/15/22,204,2,CBG,45,Yes,NA,NA,NA,0.692,0.796,87,NA,0.23709375,0.218,0.221,,,
1222,09/15/22,301,1,KBG,75,Yes,NA,NA,NA,0.711,0.845,79.5,NA,0.353947917,0.324,0.331,,,
1223,09/15/22,405,3,CBG,60,Yes,NA,NA,NA,0.721,0.898,62,NA,0.284458333,0.274,0.279,,,
1224,09/15/22,505,3,CBG,75,Yes,NA,NA,NA,0.729,0.907,62.5,NA,0.35275,0.329,0.333,,,
1225,09/16/22,101,1,CBG,15,No,3,0.4583,0.2116,NA,NA,152,3.698696178,0.139125,0.137,0.137,,,
1226,09/16/22,102,1,CBG,60,Yes,5,0.7745,0.2996,0.704,0.77,85.5,72.15790877,0.282885417,0.271,0.271,,,
1227,09/16/22,103,2,CBG,15,No,4,0.6081,0.2525,NA,NA,139,17.16370125,0.142333333,0.14,0.141,,,
1228,09/16/22,104,2,KBG,75,No,8,0.8256,0.3211,NA,NA,53,93.41837322,0.350354167,0.346,0.352,,,
1229,09/16/22,105,3,CBG,15,No,4,0.6976,0.2556,NA,NA,101.5,34.78278611,0.107447917,0.106,0.106,,,
1230,09/16/22,106,3,KBG,45,No,7,0.8334,0.3357,NA,NA,55,86.72864783,0.290864583,0.287,0.292,,,
1231,09/16/22,201,1,CBG,30,Yes,4,0.5913,0.2273,0.636,0.64,127,12.77277778,0.16846875,0.161,0.161,,,
1232,09/16/22,202,1,CBG,45,Yes,6,0.7663,0.2874,0.72,0.83,99,68.00184776,0.221145833,0.215,0.216,,,
1233,09/16/22,203,2,KBG,45,Yes,7,0.8312,0.3415,0.728,0.897,100.5,79.39211742,0.2269375,0.202,0.203,,,
1234,09/16/22,204,2,CBG,45,No,6,0.828,0.3352,NA,NA,63,74.92337686,0.252364583,0.25,0.253,,,
1235,09/16/22,205,3,CBG,45,No,6,0.7607,0.2867,NA,NA,83.5,61.28212588,0.2254375,0.223,0.226,,,
1236,09/16/22,206,3,KBG,30,Yes,6,0.7955,0.319,0.703,0.853,114,76.22601714,0.162791667,0.155,0.156,,,
1237,09/16/22,301,1,KBG,75,No,7,0.7881,0.2999,NA,NA,58,75.99795343,0.377989583,0.375,0.379,,,
1238,09/16/22,302,1,KBG,45,Yes,7,0.798,0.316,0.716,0.853,101.5,72.47929877,0.229166667,0.22,0.22,,,
1239,09/16/22,303,2,CBG,75,Yes,7,0.8481,0.3526,0.726,0.894,71.5,94.87951177,0.341708333,0.329,0.329,,,
1240,09/16/22,304,2,CBG,30,No,5,0.7509,0.2881,NA,NA,130,60.04275977,0.180770833,0.18,0.181,,,
1241,09/16/22,305,3,KBG,75,Yes,7,0.855,0.3488,0.72,0.885,70.5,91.69706809,0.350052083,0.328,0.328,,,
1242,09/16/22,306,3,KBG,60,Yes,7,0.8275,0.3512,0.707,0.871,100.5,82.19744644,0.316489583,0.265,0.265,,,
1243,09/16/22,401,1,KBG,60,No,6,0.7883,0.3105,NA,NA,125.5,76.77449068,0.305229167,0.302,0.306,,,
1244,09/16/22,402,1,KBG,15,No,5,0.7835,0.2973,NA,NA,153.5,50.77937701,0.1465,0.145,0.145,,,
1245,09/16/22,403,2,KBG,30,Yes,7,0.8095,0.3347,0.721,0.873,122.5,85.22193408,0.167052083,0.159,0.16,,,
1246,09/16/22,404,2,CBG,60,Yes,7,0.8302,0.3629,0.72,0.867,66.5,91.62146164,0.2835,0.27,0.271,,,
1247,09/16/22,405,3,CBG,60,No,8,0.8591,0.3589,NA,NA,62.5,97.00767083,0.295375,0.294,0.294,,,
1248,09/16/22,406,3,KBG,15,No,6,0.7991,0.3242,NA,NA,138,73.98560238,0.136864583,0.135,0.136,,,
1249,09/16/22,501,1,KBG,30,No,5,0.7133,0.2712,NA,NA,216.5,47.97269937,0.178979167,0.177,0.178,,,
1250,09/16/22,502,1,CBG,75,Yes,9,0.8501,0.3671,0.742,0.898,71.5,96.65791103,0.361708333,0.337,0.338,,,
1251,09/16/22,503,2,KBG,60,Yes,7,0.8627,0.371,0.728,0.881,74.5,90.33995446,0.305364583,0.273,0.274,,,
1252,09/16/22,504,2,KBG,15,No,6,0.8024,0.3355,NA,NA,162,76.29484571,0.14109375,0.139,0.139,,,
1253,09/16/22,505,3,CBG,75,No,9,0.8688,0.366,NA,NA,48,98.32571603,0.364895833,0.361,0.366,,,
1254,09/16/22,506,3,CBG,30,No,6,0.8267,0.3435,NA,NA,100,91.0963805,0.163833333,0.162,0.163,,,
1255,09/18/22,104,2,KBG,75,Yes,NA,NA,NA,0.749,0.895,60,NA,0.349177083,0.328,0.328,,,
1256,09/18/22,205,3,CBG,45,Yes,NA,NA,NA,0.729,0.836,101.5,NA,0.23371875,0.217,0.218,,,
1257,09/19/22,101,1,CBG,15,No,3,0.4897,0.1826,NA,NA,175.5,5.146397136,0.137041667,0.132,0.132,,,
1258,09/19/22,102,1,CBG,60,No,6,0.768,0.2943,NA,NA,82.5,75.27730072,0.282770833,0.278,0.283,,,
1259,09/19/22,103,2,CBG,15,No,4,0.5819,0.2178,NA,NA,187.5,21.50106204,0.140166667,0.138,0.138,,,
1260,09/19/22,104,2,KBG,75,No,8,0.8299,0.3305,NA,NA,54.5,92.96570772,0.348729167,0.335,0.354,,,
1261,09/19/22,105,3,CBG,15,No,5,0.6933,0.2587,NA,NA,101.5,46.22296188,0.10725,0.105,0.108,,,
1262,09/19/22,106,3,KBG,45,No,7,0.8068,0.3189,NA,NA,64,87.94318254,0.260583333,0.248,0.266,,,
1263,09/19/22,201,1,CBG,30,No,4,0.6233,0.2361,NA,NA,127,23.57074358,0.177166667,0.174,0.178,,,
1264,09/19/22,202,1,CBG,45,No,6,0.7765,0.2969,NA,NA,77.5,77.44317959,0.230927083,0.227,0.231,,,
1265,09/19/22,203,2,KBG,45,No,7,0.8116,0.324,NA,NA,78.5,81.81034917,0.2486875,0.24,0.253,,,
1266,09/19/22,204,2,CBG,45,No,6,0.8081,0.3215,NA,NA,92,86.95971468,0.234729167,0.227,0.237,,,
1267,09/19/22,205,3,CBG,45,No,6,0.713,0.2714,NA,NA,70,69.14573951,0.243489583,0.238,0.244,,,
1268,09/19/22,206,3,KBG,30,No,6,0.7913,0.3161,NA,NA,94,75.52837449,0.180177083,0.172,0.182,,,
1269,09/19/22,301,1,KBG,75,No,7,0.7735,0.303,NA,NA,74,80.04165446,0.351510417,0.344,0.353,,,
1270,09/19/22,302,1,KBG,45,No,7,0.7958,0.3098,NA,NA,86,77.1228949,0.253114583,0.246,0.256,,,
1271,09/19/22,303,2,CBG,75,No,8,0.8404,0.3584,NA,NA,83,96.03092524,0.340479167,0.335,0.342,,,
1272,09/19/22,304,2,CBG,30,No,5,0.7541,0.2999,NA,NA,134,73.47329843,0.181416667,0.18,0.183,,,
1273,09/19/22,305,3,KBG,75,No,7,0.8407,0.3381,NA,NA,59.5,91.99685228,0.342135417,0.334,0.345,,,
1274,09/19/22,306,3,KBG,60,No,7,0.8264,0.3433,NA,NA,85.5,84.25731221,0.321739583,0.312,0.325,,,
1275,09/19/22,401,1,KBG,60,No,6,0.7605,0.2999,NA,NA,105.5,69.70349353,0.279395833,0.269,0.282,,,
1276,09/19/22,402,1,KBG,15,No,5,0.7403,0.2742,NA,NA,144,50.86161537,0.144645833,0.143,0.143,,,
1277,09/19/22,403,2,KBG,30,No,7,0.8202,0.346,NA,NA,104,88.53618158,0.197520833,0.188,0.2,,,
1278,09/19/22,404,2,CBG,60,No,7,0.8407,0.355,NA,NA,91.5,95.61203099,0.290958333,0.287,0.291,,,
1279,09/19/22,405,3,CBG,60,No,8,0.8512,0.3635,NA,NA,71.5,97.21248118,0.280885417,0.273,0.283,,,
1280,09/19/22,406,3,KBG,15,No,6,0.7662,0.313,NA,NA,133,76.4997812,0.135635417,0.133,0.133,,,
1281,09/19/22,501,1,KBG,30,No,5,0.6898,0.2748,NA,NA,188,51.22486143,0.173520833,0.171,0.171,,,
1282,09/19/22,502,1,CBG,75,No,9,0.8366,0.3543,NA,NA,66.5,97.83547671,0.359802083,0.352,0.361,,,
1283,09/19/22,503,2,KBG,60,No,8,0.8364,0.359,NA,NA,63,91.49627581,0.315260417,0.304,0.319,,,
1284,09/19/22,504,2,KBG,15,No,7,0.7771,0.3206,NA,NA,147.5,75.97044563,0.138791667,0.136,0.136,,,
1285,09/19/22,505,3,CBG,75,No,9,0.8606,0.3747,NA,NA,60.5,98.32155198,0.3369375,0.33,0.339,,,
1286,09/19/22,506,3,CBG,30,Yes,6,0.8003,0.332,0.72,0.871,130.5,92.72764749,0.163875,0.16,0.16,,,
1287,09/20/22,102,1,CBG,60,Yes,NA,NA,NA,0.689,0.788,89.5,NA,0.27671875,0.272,0.277,,,
